Date,IEF,IGSB,IHYA.L,SPY,SPY4.L,CMOD.L,IYR,BTC-USD
2020-01-10,95.13745880126953,44.02900314331055,5.767499923706055,297.65582275390625,60.029998779296875,16.983749389648438,79.01426696777344,8166.55419921875
2020-01-13,95.02627563476562,44.02082061767578,5.765500068664551,299.70294189453125,60.28499984741211,16.877500534057617,79.85611724853516,8144.1943359375
2020-01-14,95.21440124511719,44.00442123413086,5.761000156402588,299.2460021972656,60.54499816894531,16.93000030517578,79.54997253417969,8827.7646484375
2020-01-15,95.4538345336914,44.02900314331055,5.767000198364258,299.92230224609375,60.834999084472656,16.862499237060547,80.25577545166016,8807.0107421875
2020-01-16,95.25716400146484,44.02900314331055,5.763000011444092,302.41705322265625,61.19499969482422,16.806249618530273,80.85102844238281,8723.7861328125
2020-01-17,95.1801986694336,44.06175994873047,5.763000011444092,303.3584289550781,61.220001220703125,16.747499465942383,80.94457244873047,8929.0380859375
2020-01-21,95.55646514892578,44.110904693603516,5.764999866485596,302.764404296875,60.95000076293945,16.670000076293945,81.76939392089844,8745.89453125
2020-01-22,95.57360076904297,44.102718353271484,5.757999897003174,302.8008728027344,61.05500030517578,16.5887508392334,81.30168914794922,8680.8759765625
2020-01-23,95.81302642822266,44.1436882019043,5.741000175476074,303.1481018066406,60.63999938964844,16.44499969482422,81.78639221191406,8406.515625
2020-01-24,96.15509033203125,44.16826248168945,5.736999988555908,300.45233154296875,60.68000030517578,16.27750015258789,81.59930419921875,8445.4345703125
2020-01-27,96.80504608154297,44.201011657714844,5.675000190734863,295.6361999511719,59.63999938964844,16.024999618530273,81.20816040039062,8909.8193359375
2020-01-28,96.48004913330078,44.19281768798828,5.723999977111816,298.7342224121094,60.185001373291016,16.091249465942383,81.55680084228516,9358.58984375
2020-01-29,96.94182586669922,44.25017547607422,5.735000133514404,298.48748779296875,60.09000015258789,15.989999771118164,81.30168914794922,9316.6298828125
2020-01-30,97.03590393066406,44.241966247558594,5.716000080108643,299.4560852050781,59.4900016784668,15.84375,81.40375518798828,9508.9931640625
2020-01-31,97.52333068847656,44.32388687133789,5.703000068664551,294.0186767578125,58.880001068115234,15.84749984741211,80.41734313964844,9350.529296875
2020-02-03,97.44031524658203,44.3247184753418,5.723999977111816,296.20281982421875,59.334999084472656,15.59000015258789,80.6639404296875,9293.521484375
2020-02-04,96.8751449584961,44.2918815612793,5.744999885559082,300.7173156738281,60.220001220703125,15.640000343322754,81.48878479003906,9180.962890625
2020-02-05,96.45552825927734,44.2590217590332,5.756999969482422,304.1900329589844,60.744998931884766,15.758749961853027,81.50577545166016,9613.423828125
2020-02-06,96.5240249633789,44.267215728759766,5.765999794006348,305.2135009765625,60.689998626708984,15.767499923706055,81.8119125366211,9729.8017578125
2020-02-07,96.98643493652344,44.31651306152344,5.763999938964844,303.58685302734375,60.165000915527344,15.773750305175781,81.77789306640625,9795.943359375
2020-02-10,97.17485046386719,44.33293151855469,5.763000011444092,305.853271484375,60.09000015258789,15.642499923706055,82.60273742675781,9856.611328125
2020-02-11,96.94361877441406,44.31651306152344,5.776000022888184,306.38330078125,60.77000045776367,15.657500267028809,83.2745132446289,10208.236328125
2020-02-12,96.69532775878906,44.2918815612793,5.795000076293945,308.35723876953125,61.04999923706055,15.792499542236328,83.93777465820312,10326.0546875
2020-02-13,96.78096008300781,44.308284759521484,5.791999816894531,308.02825927734375,61.185001373291016,15.863750457763672,84.50752258300781,10214.3798828125
2020-02-14,97.02068328857422,44.341156005859375,5.797999858856201,308.521728515625,61.369998931884766,15.886249542236328,85.2728271484375,10312.1162109375
2020-02-18,97.17485046386719,44.35755920410156,5.7769999504089355,307.72662353515625,60.92499923706055,15.957500457763672,85.21329498291016,10141.99609375
2020-02-19,97.15772247314453,44.349334716796875,5.783999919891357,309.197998046875,61.4900016784668,16.100000381469727,84.141845703125,9633.38671875
2020-02-20,97.44031524658203,44.390419006347656,5.770999908447266,307.9278259277344,61.275001525878906,16.147499084472656,85.05175018310547,9608.4755859375
